day_id,city_id,temperature_celsius,condition_text,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset
D0216,C009,33.0,,4.0,320,1001.0,0.0,71,0,41.5,10.0,1.0,11.9,4,05:19 AM,05:55 PM
D0217,C009,34.0,,6.1,180,1002.0,0.0,63,0,44.2,9.0,1.0,7.6,4,05:19 AM,05:54 PM
D0218,C009,34.0,Mist or Fog,9.0,200,1001.0,0.0,80,0,46.4,4.5,1.0,14.8,3,05:20 AM,05:53 PM
D0219,C009,35.0,,13.0,130,1000.0,0.0,71,0,51.1,7.0,1.0,23.0,3,05:20 AM,05:52 PM
D0220,C009,34.0,,6.1,200,1002.0,0.0,75,0,45.6,10.0,1.0,6.8,3,05:21 AM,05:50 PM
D0221,C009,36.0,,11.2,270,1000.0,0.0,47,0,46.1,10.0,1.0,43.9,3,05:21 AM,05:49 PM
D0222,C009,34.0,,6.1,110,999.0,0.0,67,0,40.4,10.0,1.0,15.5,3,05:21 AM,05:48 PM
D0223,C009,33.0,,6.1,100,1000.0,0.0,75,0,44.3,7.0,1.0,10.4,4,05:22 AM,05:47 PM
D0224,C009,33.0,,6.1,280,1001.0,0.0,71,0,42.3,8.0,1.0,15.5,4,05:22 AM,05:46 PM
D0225,C009,38.0,,16.9,350,1000.0,0.0,48,0,61.9,10.0,8.0,25.6,3,05:23 AM,05:44 PM
D0226,C009,35.0,,19.1,310,1001.0,0.0,63,0,49.0,10.0,1.0,33.1,3,05:23 AM,05:44 PM
D0227,C009,35.0,,28.1,320,1002.0,0.0,56,0,45.5,9.0,1.0,45.7,2,05:23 AM,05:43 PM
D0228,C009,35.0,,16.9,290,1002.0,0.0,44,0,46.0,10.0,1.0,35.3,3,05:24 AM,05:42 PM
D0229,C009,34.0,,6.8,280,1000.0,0.0,56,0,40.3,10.0,1.0,34.8,3,05:24 AM,05:41 PM
D0230,C009,33.0,,9.0,290,1001.0,0.0,59,0,37.7,10.0,1.0,13.1,3,05:25 AM,05:39 PM
D0231,C009,31.0,,11.2,340,1004.0,0.0,71,0,35.9,10.0,1.0,21.6,2,05:25 AM,05:38 PM
D0232,C009,32.0,Clear and Sunny,11.2,320,1004.0,0.0,63,0,37.0,10.0,1.0,21.2,2,05:25 AM,05:37 PM
D0233,C009,32.0,,9.0,300,1004.0,0.0,67,0,36.1,10.0,1.0,28.8,2,05:26 AM,05:36 PM
D0234,C009,31.0,,6.1,280,1003.0,0.0,84,0,35.9,10.0,1.0,12.8,3,05:26 AM,05:35 PM
D0235,C010,34.0,Cloudy and Overcast,5.4,259,1000.0,0.0,52,70,39.6,10.0,7.0,7.6,4,05:39 AM,06:19 PM
D0236,C010,30.6,,3.6,47,1005.0,0.0,61,10,34.4,10.0,8.0,4.7,5,05:40 AM,06:18 PM
D0237,C010,29.6,,4.0,173,1004.0,0.0,70,28,34.0,10.0,1.0,6.5,4,05:40 AM,06:18 PM
D0238,C010,28.2,Light Precipitation,11.2,193,1004.0,0.1,82,80,33.1,10.0,1.0,17.6,4,05:40 AM,06:18 PM
D0239,C010,28.6,,7.2,159,1004.0,0.0,80,29,33.7,10.0,1.0,11.2,4,05:40 AM,06:17 PM
D0240,C010,28.8,,6.8,242,1001.0,0.2,80,72,34.0,9.0,1.0,11.5,3,05:41 AM,06:16 PM
D0241,C010,29.7,Rain Showers,7.6,236,1003.0,0.2,74,53,35.2,10.0,1.0,13.0,3,05:41 AM,06:15 PM
D0242,C010,27.4,Partly Cloudy,4.3,168,1002.0,0.0,82,48,31.4,10.0,1.0,6.8,2,05:41 AM,06:14 PM
D0243,C010,28.2,Light Precipitation,6.8,169,1003.0,0.1,83,59,33.2,10.0,1.0,10.8,2,05:42 AM,06:13 PM
D0244,C010,26.8,Cloudy and Overcast,15.8,113,1004.0,0.0,86,100,30.6,10.0,1.0,22.0,1,05:42 AM,06:12 PM
D0245,C010,26.0,Rain Showers,17.6,152,1003.0,0.5,93,100,29.9,10.0,1.0,25.6,1,05:42 AM,06:11 PM
D0246,C010,25.6,Partly Cloudy,9.4,129,1005.0,0.0,93,48,29.1,10.0,1.0,15.5,2,05:43 AM,06:10 PM
D0247,C010,26.9,,9.4,215,1003.0,0.0,85,35,30.7,10.0,1.0,15.1,2,05:43 AM,06:09 PM
D0248,C010,26.6,,11.2,178,1001.0,1.4,92,86,30.9,10.0,1.0,19.1,2,05:43 AM,06:08 PM
D0249,C010,27.2,Cloudy and Overcast,10.1,156,1002.0,0.0,86,86,31.4,10.0,1.0,15.5,1,05:44 AM,06:07 PM
D0250,C010,26.7,,14.4,135,1002.0,0.0,88,45,30.6,10.0,1.0,20.5,2,05:44 AM,06:06 PM
D0251,C010,27.8,,19.8,151,1005.0,0.0,82,67,32.3,10.0,1.0,28.4,1,05:44 AM,06:04 PM
D0252,C010,25.9,,17.3,116,1005.0,0.0,91,62,29.4,10.0,1.0,25.6,1,05:44 AM,06:04 PM
D0253,C010,26.5,Light Rain with Thunder,9.0,152,1006.0,0.0,89,26,30.5,9.0,1.0,14.0,1,05:45 AM,06:03 PM
D0254,C010,27.3,,7.9,184,1004.0,0.1,84,80,31.4,10.0,1.0,13.0,3,05:45 AM,06:02 PM
D0255,C010,26.8,Light Precipitation,13.0,127,1003.0,0.04,86,80,30.5,10.0,1.0,20.2,3,05:45 AM,06:01 PM
D0256,C010,24.8,Moderate to Heavy Rain,16.9,124,1004.0,4.7,93,78,27.7,7.0,1.0,24.8,1,05:46 AM,06:00 PM
D0257,C010,25.2,,14.4,98,1006.0,0.0,93,55,28.3,10.0,1.0,22.5,1,05:46 AM,05:59 PM
D0258,C010,25.4,Light Precipitation,11.9,130,1006.0,1.55,95,51,28.9,9.0,1.0,20.3,1,05:46 AM,05:57 PM
D0259,C010,25.9,,13.7,144,1007.0,0.85,92,71,29.6,9.0,1.0,22.0,1,05:47 AM,05:56 PM
D0260,C010,26.0,Light Precipitation,12.6,141,1006.0,0.23,92,78,29.7,9.0,1.0,21.4,1,05:47 AM,05:55 PM
D0261,C011,22.0,Clear and Sunny,11.2,90,1012.0,0.0,61,0,24.4,10.0,6.0,21.2,1,06:12 AM,08:08 PM
D0262,C011,20.0,,6.8,120,1007.0,0.0,88,0,20.0,10.0,1.0,28.1,1,06:14 AM,08:06 PM
D0263,C011,18.0,,15.1,140,1007.0,2.4,100,37,18.0,10.0,1.0,32.8,1,06:14 AM,08:06 PM
D0264,C011,13.0,,6.8,200,1012.0,0.0,100,25,12.3,7.0,1.0,18.7,1,06:15 AM,08:03 PM
D0265,C011,10.0,,3.6,209,1017.0,0.0,100,0,8.3,10.0,1.0,25.6,1,06:17 AM,08:01 PM
D0266,C011,10.0,,6.8,330,1021.0,0.1,94,0,9.0,6.0,1.0,14.8,1,06:19 AM,07:59 PM
D0267,C011,10.0,,4.0,310,1023.0,0.0,94,0,10.1,10.0,1.0,8.3,1,06:21 AM,07:56 PM
D0268,C011,10.0,Mist or Fog,4.0,320,1027.0,0.0,100,0,10.3,10.0,1.0,7.6,1,06:22 AM,07:54 PM
D0269,C011,14.0,Clear and Sunny,6.8,230,1022.0,0.0,88,0,13.1,10.0,1.0,26.3,1,06:24 AM,07:52 PM
D0270,C011,10.0,,6.8,350,1026.0,0.0,100,0,8.8,10.0,1.0,18.7,1,06:26 AM,07:49 PM
D0271,C011,7.0,,4.0,320,1027.0,0.0,100,0,6.8,10.0,1.0,8.3,1,06:28 AM,07:47 PM
D0272,C011,11.0,,6.8,20,1020.0,0.0,87,0,9.9,10.0,1.0,19.8,1,06:30 AM,07:44 PM
D0273,C011,11.0,,3.6,152,1024.0,0.0,82,0,10.0,10.0,1.0,18.7,1,06:31 AM,07:42 PM
D0274,C011,11.0,,3.6,10,1020.0,0.0,94,0,9.9,10.0,1.0,20.5,1,06:33 AM,07:39 PM
D0275,C011,9.0,,4.0,70,1017.0,0.0,100,0,7.5,10.0,1.0,20.5,1,06:35 AM,07:37 PM
D0276,C011,15.0,,11.2,130,1016.0,0.0,72,0,14.5,10.0,1.0,22.7,1,06:37 AM,07:35 PM
D0277,C011,15.0,,3.6,287,1013.0,0.0,100,62,14.3,2.9,4.0,18.0,1,06:40 AM,07:30 PM
D0278,C011,14.0,Cloudy and Overcast,22.0,350,1016.0,0.0,100,100,12.5,7.0,1.0,27.0,1,06:40 AM,07:30 PM
D0279,C011,6.0,Mist or Fog,3.6,65,1027.0,0.0,100,0,3.9,9.0,1.0,20.5,1,06:42 AM,07:27 PM
D0280,C011,9.0,,3.6,10,1026.0,0.0,87,0,7.3,10.0,1.0,22.7,1,06:44 AM,07:25 PM
D0281,C011,9.0,,3.6,10,1021.0,0.0,100,50,7.8,4.5,1.0,17.4,1,06:46 AM,07:22 PM
D0282,C011,17.0,Clear and Sunny,11.2,150,1017.0,0.0,83,0,17.0,10.0,1.0,25.7,1,06:47 AM,07:20 PM
D0283,C011,18.0,,11.2,190,1011.0,0.0,64,0,18.0,10.0,1.0,12.9,1,06:49 AM,07:17 PM
D0284,C011,9.0,,3.6,212,1016.0,0.0,100,25,7.4,2.9,1.0,21.9,1,06:51 AM,07:15 PM
D0285,C011,14.0,,15.1,130,1017.0,0.0,88,0,13.1,10.0,1.0,27.2,1,06:53 AM,07:12 PM
D0286,C011,16.0,,19.1,130,1015.0,0.0,77,0,16.0,10.0,1.0,37.2,2,06:55 AM,07:10 PM
D0287,C012,16.0,,6.1,240,1013.0,0.0,82,25,16.0,10.0,5.0,9.4,2,06:51 AM,08:35 PM
D0288,C012,12.0,,9.0,190,1008.0,0.0,88,75,10.9,10.0,1.0,21.2,1,06:53 AM,08:33 PM
D0289,C012,11.0,,13.0,230,1009.0,0.0,94,0,9.5,10.0,1.0,24.5,1,06:53 AM,08:33 PM
D0290,C012,14.0,,6.8,140,1011.0,0.9,94,75,13.6,10.0,1.0,14.0,1,06:54 AM,08:31 PM
D0291,C012,16.0,,9.0,180,1016.0,0.9,100,0,16.0,10.0,1.0,13.7,1,06:56 AM,08:28 PM
D0292,C012,17.0,,3.6,80,1025.0,0.0,94,0,17.0,6.0,1.0,19.1,2,06:57 AM,08:26 PM
D0293,C012,15.0,,6.1,90,1027.0,0.0,88,0,14.6,10.0,1.0,20.5,1,06:59 AM,08:24 PM
D0294,C012,16.0,,3.6,89,1019.0,0.0,82,0,16.0,10.0,1.0,26.3,1,07:00 AM,08:22 PM
D0295,C012,20.0,,4.0,170,1018.0,0.0,78,0,20.0,10.0,1.0,21.2,1,07:02 AM,08:20 PM
D0296,C012,18.0,,3.6,130,1019.0,0.0,83,0,18.0,10.0,1.0,20.5,2,07:04 AM,08:17 PM
D0297,C012,20.0,Clear and Sunny,6.8,170,1017.0,0.0,83,0,20.0,10.0,1.0,18.7,1,07:05 AM,08:15 PM
D0298,C012,20.0,,3.6,290,1017.0,0.0,83,0,20.0,8.0,1.0,4.7,2,07:07 AM,08:13 PM
D0299,C012,22.0,,6.8,170,1017.0,0.0,83,0,24.6,10.0,1.0,18.0,2,07:08 AM,08:11 PM
D0300,C012,22.0,,6.8,140,1014.0,0.0,73,0,24.6,10.0,1.0,21.2,2,07:10 AM,08:09 PM
D0301,C012,19.0,,6.1,40,1014.0,0.0,88,0,19.0,10.0,1.0,2.5,1,07:11 AM,08:06 PM
D0302,C012,18.0,Light Precipitation,13.0,280,1014.0,0.0,94,50,18.0,8.0,1.0,16.6,2,07:13 AM,08:04 PM
D0303,C012,20.0,,6.1,70,1021.0,0.0,60,50,20.0,10.0,6.0,3.6,1,07:16 AM,08:00 PM
D0304,C012,15.0,,9.0,130,1020.0,0.0,77,0,14.6,10.0,1.0,21.2,2,07:16 AM,08:00 PM
D0305,C012,16.0,Clear and Sunny,6.1,120,1014.0,0.0,82,0,16.0,10.0,1.0,15.8,2,07:18 AM,07:58 PM
D0306,C012,19.0,,6.1,60,1013.0,2.6,88,75,19.0,10.0,1.0,2.9,2,07:19 AM,07:55 PM
D0307,C012,19.0,,4.0,90,1007.0,2.57,94,0,19.0,10.0,1.0,36.9,1,07:21 AM,07:53 PM
D0308,C012,15.0,,20.2,230,1009.0,0.0,82,0,13.7,10.0,1.0,30.9,1,07:22 AM,07:51 PM
D0309,C012,18.0,,25.9,220,1010.0,0.0,68,75,18.0,10.0,1.0,37.5,1,07:24 AM,07:49 PM
D0310,C012,19.0,,24.1,170,1000.0,0.0,68,0,19.0,10.0,1.0,43.3,1,07:25 AM,07:46 PM
D0311,C012,13.0,,13.0,210,999.0,0.02,94,25,11.3,10.0,1.0,30.6,1,07:27 AM,07:44 PM
D0312,C012,12.0,,16.9,220,1007.0,0.0,88,0,10.2,10.0,1.0,30.4,1,07:29 AM,07:42 PM
D0313,C013,23.0,,29.9,140,1004.0,0.0,47,50,24.6,10.0,6.0,19.8,1,06:06 AM,07:28 PM
D0314,C013,16.0,,3.6,153,1006.0,3.5,88,25,16.0,10.0,1.0,10.4,1,06:07 AM,07:27 PM
D0315,C013,13.0,,3.6,184,1011.0,0.0,100,0,13.0,10.0,1.0,12.2,1,06:07 AM,07:27 PM
D0316,C013,16.0,,6.1,120,1020.0,0.0,100,75,16.0,7.0,1.0,6.8,1,06:08 AM,07:25 PM
D0317,C013,13.0,Clear and Sunny,3.6,146,1022.0,0.0,100,0,13.5,10.0,1.0,8.3,2,06:09 AM,07:23 PM
D0318,C013,14.0,,3.6,145,1024.0,0.0,100,0,14.5,10.0,1.0,9.0,1,06:10 AM,07:21 PM
D0319,C013,15.0,,3.6,359,1023.0,2.8,100,50,15.1,10.0,1.0,13.7,1,06:11 AM,07:20 PM
D0320,C013,18.0,,6.8,350,1021.0,0.1,60,75,18.0,10.0,1.0,22.0,1,06:13 AM,07:18 PM
D0321,C013,15.0,,3.6,67,1023.0,0.0,100,75,15.7,10.0,1.0,8.3,1,06:14 AM,07:16 PM
D0322,C013,15.0,,4.0,310,1022.0,0.0,100,0,15.3,10.0,1.0,11.2,1,06:15 AM,07:14 PM
D0323,C013,14.0,,3.6,96,1022.0,0.0,100,0,14.4,10.0,1.0,9.7,1,06:16 AM,07:12 PM
D0324,C013,14.0,,3.6,120,1021.0,0.0,82,0,14.2,10.0,1.0,11.2,1,06:17 AM,07:11 PM
D0325,C013,13.0,,6.8,130,1022.0,0.0,100,0,13.0,10.0,1.0,12.2,1,06:18 AM,07:09 PM
D0326,C013,14.0,,6.1,120,1021.0,0.0,100,0,14.4,10.0,1.0,9.7,1,06:19 AM,07:07 PM
D0327,C013,14.0,,3.6,164,1018.0,0.0,94,0,14.1,10.0,1.0,12.2,1,06:20 AM,07:05 PM
D0328,C013,15.0,,4.0,170,1018.0,0.0,77,0,15.2,10.0,1.0,13.0,2,06:22 AM,07:03 PM
D0329,C013,24.0,,3.6,5,1019.0,0.0,54,50,25.1,10.0,6.0,5.4,1,06:24 AM,06:59 PM
D0330,C013,15.0,,3.6,10,1021.0,0.0,100,50,15.8,10.0,1.0,4.7,1,06:24 AM,06:59 PM
D0331,C013,17.0,,3.6,133,1020.0,0.0,100,75,17.0,6.0,1.0,7.6,1,06:25 AM,06:58 PM
D0332,C013,17.0,,4.0,280,1021.0,0.0,100,50,17.0,10.0,1.0,8.3,2,06:26 AM,06:56 PM
D0333,C013,16.0,,3.6,173,1021.0,0.0,82,0,16.0,10.0,1.0,9.1,2,06:27 AM,06:54 PM
D0334,C013,19.0,Clear and Sunny,3.6,177,1017.0,0.13,88,0,19.0,10.0,1.0,15.1,1,06:28 AM,06:52 PM
D0335,C013,17.0,,3.6,160,1019.0,0.0,88,50,17.0,10.0,1.0,7.6,1,06:29 AM,06:50 PM
D0336,C013,19.0,,3.6,169,1018.0,0.0,78,0,19.0,10.0,1.0,13.6,2,06:31 AM,06:48 PM
D0337,C013,19.0,,9.0,180,1014.0,0.0,68,25,19.0,10.0,1.0,20.4,2,06:32 AM,06:46 PM
D0338,C013,23.0,,15.1,100,1013.0,0.0,57,0,25.1,10.0,1.0,21.2,3,06:33 AM,06:45 PM
D0339,C014,28.0,,15.1,100,1008.0,0.1,40,25,27.2,10.0,6.0,5.0,1,06:48 AM,08:07 PM
D0340,C014,17.0,,6.8,330,1007.0,0.5,88,75,17.0,10.0,1.0,4.0,1,06:49 AM,08:05 PM
D0341,C014,16.0,,3.6,10,1011.0,0.0,77,25,16.0,10.0,1.0,10.4,1,06:49 AM,08:05 PM
D0342,C014,13.0,,3.6,10,1019.0,0.0,94,50,13.6,10.0,1.0,2.9,1,06:50 AM,08:04 PM
D0343,C014,19.0,,6.1,310,1021.0,0.0,68,75,19.0,10.0,1.0,4.7,1,06:51 AM,08:02 PM
D0344,C014,17.0,,3.6,10,1022.0,0.0,72,75,17.0,10.0,1.0,5.4,1,06:52 AM,08:00 PM
D0345,C014,18.0,Thunderstorms,3.6,350,1019.0,0.0,77,100,18.0,10.0,1.0,6.5,1,06:53 AM,07:59 PM
D0346,C014,15.0,Light Precipitation,3.6,54,1018.0,2.5,94,100,15.0,10.0,1.0,11.9,1,06:54 AM,07:57 PM
D0347,C014,16.0,,6.8,260,1022.0,0.1,94,100,16.0,10.0,1.0,18.7,1,06:55 AM,07:55 PM
D0348,C014,19.0,,3.6,86,1022.0,0.0,78,100,19.0,10.0,1.0,18.0,1,06:56 AM,07:53 PM
D0349,C014,18.0,,11.2,90,1022.0,0.0,68,25,18.0,10.0,1.0,14.0,1,06:57 AM,07:52 PM
D0350,C014,15.0,,19.1,100,1021.0,0.0,82,0,15.4,10.0,1.0,10.4,1,06:59 AM,07:50 PM
D0351,C014,11.0,,6.1,60,1021.0,0.0,71,0,11.1,10.0,1.0,9.0,1,07:00 AM,07:48 PM
D0352,C014,12.0,,11.2,140,1021.0,0.0,82,0,11.4,10.0,1.0,15.8,1,07:01 AM,07:46 PM
D0353,C014,12.0,,9.0,140,1019.0,0.0,77,0,12.5,10.0,1.0,6.1,2,07:02 AM,07:45 PM
D0354,C014,15.0,,9.0,150,1020.0,0.0,63,0,15.5,10.0,1.0,9.7,1,07:03 AM,07:43 PM
D0355,C014,29.0,,9.0,310,1017.0,0.0,29,0,27.7,10.0,7.0,11.9,1,07:05 AM,07:39 PM
D0356,C014,20.0,,9.0,270,1019.0,0.0,68,0,20.0,10.0,1.0,9.0,1,07:05 AM,07:39 PM
D0357,C014,19.0,,11.2,120,1020.0,0.2,73,75,19.0,10.0,1.0,5.8,1,07:06 AM,07:38 PM
D0358,C014,18.0,,19.1,100,1022.0,0.0,77,0,18.0,10.0,1.0,14.4,1,07:07 AM,07:36 PM
D0359,C014,14.0,,11.2,120,1022.0,0.0,94,0,13.8,10.0,1.0,15.1,1,07:08 AM,07:34 PM
D0360,C014,15.0,,20.2,100,1021.0,0.0,77,0,15.0,10.0,1.0,15.1,1,07:09 AM,07:32 PM
D0361,C014,17.0,,6.8,340,1021.0,0.05,94,100,17.0,6.0,1.0,2.3,1,07:10 AM,07:31 PM
D0362,C014,16.0,,4.0,170,1019.0,0.0,88,0,16.0,10.0,1.0,2.3,1,07:12 AM,07:29 PM
D0363,C014,18.0,,6.8,360,1017.0,0.0,77,0,18.0,10.0,1.0,6.8,2,07:13 AM,07:27 PM
D0364,C014,20.0,,3.6,10,1017.0,0.0,73,0,20.0,10.0,1.0,4.5,2,07:14 AM,07:25 PM
D0365,C015,28.0,,6.8,200,1016.0,0.0,79,25,30.2,10.0,7.0,14.0,2,05:55 AM,06:18 PM
D0366,C015,24.6,,17.6,242,1012.0,0.0,81,10,26.6,10.0,1.0,27.4,1,05:56 AM,06:18 PM
D0367,C015,24.1,Light Precipitation,17.6,210,1013.0,1.1,86,79,26.2,9.0,1.0,26.6,3,05:56 AM,06:18 PM
D0368,C015,27.3,,10.8,156,1013.0,0.0,67,5,29.4,10.0,1.0,19.8,1,05:56 AM,06:17 PM
D0369,C015,27.0,,6.8,190,1013.0,0.0,94,0,29.4,10.0,1.0,22.0,2,05:56 AM,06:17 PM
D0370,C015,23.0,,6.8,150,1013.0,2.8,100,25,25.3,8.0,1.0,40.0,3,05:56 AM,06:16 PM
D0371,C015,26.0,,6.8,150,1015.0,0.1,89,25,29.2,10.0,1.0,19.8,2,05:56 AM,06:15 PM
D0372,C015,25.8,Light Precipitation,9.7,216,1013.0,0.1,78,85,28.1,10.0,1.0,17.3,2,05:56 AM,06:15 PM
D0373,C015,25.0,,3.6,175,1014.0,0.1,100,25,26.8,10.0,1.0,20.5,2,05:56 AM,06:14 PM
D0374,C015,26.0,,13.3,184,1012.0,0.0,75,20,28.2,10.0,1.0,23.0,2,05:56 AM,06:13 PM
D0375,C015,27.2,Light Precipitation,14.0,193,1012.0,0.1,71,84,29.5,10.0,1.0,27.4,4,05:56 AM,06:13 PM
D0376,C015,27.5,Partly Cloudy,3.6,22,1011.0,0.0,68,44,29.8,10.0,1.0,4.3,3,05:56 AM,06:12 PM
D0377,C015,25.8,Light Precipitation,10.8,192,1014.0,0.2,77,89,28.1,10.0,1.0,19.4,2,05:56 AM,06:11 PM
D0378,C015,27.2,,13.0,200,1014.0,0.0,70,7,29.6,10.0,1.0,23.0,2,05:56 AM,06:11 PM
D0379,C015,30.0,,3.6,225,1011.0,0.0,75,0,32.5,10.0,1.0,23.8,2,05:56 AM,06:10 PM
D0380,C015,30.0,,20.2,210,1010.0,0.0,79,25,34.4,10.0,1.0,32.4,3,05:56 AM,06:09 PM
D0381,C015,33.0,,3.6,142,1011.0,0.0,56,50,35.5,10.0,8.0,12.6,1,05:55 AM,06:08 PM
D0382,C015,28.0,,9.0,170,1012.0,0.0,79,25,31.1,10.0,1.0,25.9,5,05:55 AM,06:08 PM
D0383,C015,25.0,,4.0,140,1013.0,0.0,100,0,26.7,10.0,1.0,18.7,2,05:55 AM,06:07 PM
D0384,C015,28.0,,4.0,280,1013.0,0.0,79,25,30.8,10.0,1.0,23.4,2,05:55 AM,06:06 PM
D0385,C015,26.0,,6.1,150,1013.0,0.0,94,25,29.0,10.0,1.0,18.0,4,05:55 AM,06:06 PM
D0386,C015,27.0,Partly Cloudy,6.8,210,1013.0,0.0,89,25,29.5,10.0,1.0,21.2,2,05:55 AM,06:05 PM
D0387,C015,30.0,,9.0,150,1012.0,0.1,70,0,36.3,10.0,1.0,14.6,5,05:55 AM,06:04 PM
D0388,C015,26.0,,3.6,10,1014.0,0.0,89,0,27.1,10.0,1.0,16.6,6,05:55 AM,06:04 PM
D0389,C015,27.0,,24.1,170,1014.0,0.04,74,25,28.2,10.0,1.0,17.1,2,05:55 AM,06:03 PM
D0390,C015,28.0,,6.8,180,1012.0,0.0,84,25,31.1,10.0,1.0,30.9,5,05:55 AM,06:02 PM
D0391,C016,28.9,,16.9,200,1018.0,0.0,34,25,28.2,10.0,7.0,8.6,1,06:03 AM,06:05 PM
D0392,C016,22.5,,3.6,145,1015.0,0.0,57,8,24.7,10.0,1.0,3.2,2,06:02 AM,06:04 PM
D0393,C016,22.6,,3.6,107,1014.0,0.0,55,6,24.7,10.0,1.0,2.5,3,06:02 AM,06:04 PM
D0394,C016,19.7,,3.6,27,1014.0,0.0,57,18,19.7,10.0,1.0,7.6,2,06:02 AM,06:04 PM
D0395,C016,22.1,,3.6,61,1014.0,0.0,56,11,24.6,10.0,1.0,4.3,3,06:01 AM,06:04 PM
D0396,C016,23.9,,4.7,58,1012.0,0.0,62,13,25.4,10.0,1.0,6.5,3,06:01 AM,06:04 PM
D0397,C016,23.2,,3.6,26,1012.0,0.0,67,10,25.1,10.0,1.0,2.2,2,06:01 AM,06:03 PM
D0398,C016,23.3,,3.6,129,1011.0,0.0,66,9,25.1,10.0,1.0,2.5,2,06:00 AM,06:03 PM
D0399,C016,23.6,Light Precipitation,6.1,67,1013.0,0.1,70,85,25.4,10.0,1.0,7.6,2,06:00 AM,06:03 PM
D0400,C016,21.5,,6.8,35,1015.0,0.3,80,78,21.5,9.0,1.0,9.7,3,05:59 AM,06:03 PM
D0401,C016,21.2,,7.2,2,1014.0,0.6,82,79,21.2,9.0,1.0,9.7,3,05:59 AM,06:03 PM
D0402,C016,19.9,,7.2,33,1012.0,0.3,77,75,19.9,9.0,1.0,14.4,3,05:59 AM,06:02 PM
D0403,C016,19.5,,5.4,5,1012.0,0.1,71,70,19.5,10.0,1.0,11.2,1,05:58 AM,06:02 PM
D0404,C016,19.2,,12.2,13,1015.0,0.1,82,74,19.2,10.0,1.0,20.2,2,05:58 AM,06:02 PM
D0405,C016,22.0,,5.4,35,1013.0,0.0,71,44,24.6,10.0,1.0,7.2,2,05:57 AM,06:02 PM
D0406,C016,23.2,,7.2,30,1012.0,0.0,73,12,25.1,10.0,1.0,9.7,3,05:57 AM,06:01 PM
D0407,C016,26.1,,8.6,186,1009.0,0.0,53,20,26.9,10.0,7.0,10.4,1,05:56 AM,06:01 PM
D0408,C016,21.4,,3.6,111,1011.0,0.0,65,8,21.4,10.0,1.0,2.9,2,05:56 AM,06:01 PM
D0409,C016,22.7,Clear and Sunny,3.6,71,1011.0,0.0,62,7,24.8,10.0,1.0,3.6,3,05:55 AM,06:00 PM
D0410,C016,20.3,,6.5,32,1012.0,0.0,67,16,20.3,10.0,1.0,13.0,2,05:55 AM,06:00 PM
D0411,C016,19.2,,4.3,49,1010.0,0.0,62,11,19.2,10.0,1.0,9.1,2,05:55 AM,06:00 PM
D0412,C016,19.3,,5.0,44,1011.0,0.0,61,5,19.3,10.0,1.0,10.6,2,05:54 AM,06:00 PM
D0413,C016,17.3,Light Precipitation,4.3,16,1015.0,0.07,86,85,17.3,10.0,1.0,8.6,2,05:54 AM,05:59 PM
D0414,C016,18.8,,5.8,26,1013.0,0.09,77,77,18.8,10.0,1.0,12.1,2,05:53 AM,05:59 PM
D0415,C016,17.2,,7.9,29,1011.0,0.0,77,9,17.2,10.0,1.0,16.6,3,05:53 AM,05:59 PM
D0416,C016,21.5,,6.1,26,1011.0,0.0,70,10,21.6,10.0,1.0,11.1,3,05:52 AM,05:59 PM
D0417,C019,28.0,,15.1,20,1011.0,0.0,74,25,31.6,6.0,7.0,16.2,2,06:21 AM,06:48 PM
D0418,C019,26.0,,11.2,10,1010.0,0.6,89,75,28.9,10.0,1.0,21.6,2,06:21 AM,06:48 PM
D0419,C019,27.0,,15.1,270,1009.0,0.0,89,75,31.2,10.0,1.0,25.6,1,06:21 AM,06:48 PM
D0420,C019,28.0,,22.0,220,1013.0,0.5,89,50,33.7,10.0,1.0,47.5,1,06:21 AM,06:47 PM
D0421,C019,28.0,,15.1,110,1015.0,0.3,84,75,33.7,10.0,1.0,6.1,1,06:22 AM,06:46 PM
D0422,C019,27.0,,19.1,360,1013.0,0.0,84,0,30.7,10.0,1.0,15.5,1,06:22 AM,06:45 PM
D0423,C019,27.0,,13.0,30,1014.0,0.0,84,0,30.7,10.0,1.0,21.2,1,06:22 AM,06:45 PM
D0424,C019,27.0,,6.8,50,1014.0,0.0,84,25,30.8,10.0,1.0,17.3,1,06:22 AM,06:44 PM
D0425,C019,27.0,Partly Cloudy,19.1,10,1012.0,0.0,74,50,29.7,10.0,1.0,35.6,1,06:22 AM,06:43 PM
D0426,C019,25.0,,24.1,20,1010.0,0.1,94,75,27.2,6.0,1.0,25.2,1,06:22 AM,06:42 PM
D0427,C019,27.0,Partly Cloudy,15.1,170,1012.0,0.1,84,25,31.3,10.0,1.0,36.4,1,06:22 AM,06:42 PM
D0428,C019,27.0,,4.0,320,1015.0,0.8,84,25,30.2,10.0,1.0,5.4,1,06:22 AM,06:41 PM
D0429,C019,26.0,,19.1,40,1014.0,0.0,89,50,28.4,10.0,1.0,3.6,1,06:22 AM,06:40 PM
D0430,C019,27.0,,13.0,10,1014.0,0.0,89,50,29.9,10.0,1.0,20.2,1,06:22 AM,06:39 PM
